new_time,dla_total_power_kwh,dla_volume_out_m3_per_m,dla_master_ae1_pressure_bar,dla_volume_out_m3,ofen_abwaerme_nestle_5893_mw,ofen_abwaerme_energievernichtung_6004/05_mw,ofen_abwaerme_heizkessel_6300_mw,ofen_abwaerme_energievernichtung_6506-9_mw,ofen_zuschlaege_kg,ofen_metall_kg,ofen_g_koks_kg,ofen_f_koks_kg,pl2_stromverbrauch_kwh,pl2_kasten_anzahl,pl2_gießgewicht_kg,pl2_volume_542000_m3
2023-01-14 14:00:00,0.206589251957872,,,,0.04421781782107187,-0.5100271002990979,0.2830988428116065,0.1398328019040746,0.009245100604378475,0.0,0.016907145657350957,0.0,0.4932181597950854,0.0,0.0,0.17811511916499506
2023-01-14 15:00:00,0.1255738590332163,,,,9.836551814245475e-06,-0.23377214544256772,0.2869570010653491,0.06522792878791663,0.009245100604378475,0.0,0.016907145657350957,0.0,0.38552726844640217,0.0,0.0,0.1514092408118859
2023-01-14 16:00:00,0.10613016473129895,,,,9.836551814245475e-06,-0.07562655979778422,0.023326837004054288,0.06292040605820787,0.009245100604378475,0.0,0.016907145657350957,0.0,0.40028668377411875,0.0,0.0,0.15060007479685852
2023-01-14 17:00:00,0.19308668647042937,,,,9.836551814245475e-06,-0.040955500054888815,6.73583284029233e-05,0.04663801222409047,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3773845007403958,0.0,0.0,0.14363036752456396
2023-01-14 18:00:00,0.24574669187145556,,,,9.836551814245475e-06,0.05645246268263266,0.04575562001271811,0.038293024817530566,0.009245100604378475,0.0,0.016907145657350957,0.0,0.32753923062975876,0.0,0.0,0.17991877128045866
2023-01-14 19:00:00,0.24655684580070214,,,,9.836551814245475e-06,0.0878147344799406,6.73583284029233e-05,0.03242515485522001,0.009245100604378475,0.0,0.016907145657350957,0.0,0.13018818538045,0.0,0.0,0.16938595792091485
2023-01-14 20:00:00,0.23251417769376181,,,,9.836551814245475e-06,0.02544449368561708,6.73583284029233e-05,0.03301632523823579,0.009245100604378475,0.0,0.016907145657350957,0.0,0.2646390187479633,0.0,0.0,0.13615408152857578
2023-01-14 21:00:00,0.21766135565757494,,,,9.836551814245475e-06,-0.17316105924969585,6.73583284029233e-05,0.03399395061505168,0.009245100604378475,0.0,0.016907145657350957,0.0,0.35081276156468405,0.0,0.0,0.11349403325060346
2023-01-14 22:00:00,0.18255468539022415,,,,9.836551814245475e-06,-0.16830204941711488,6.73583284029233e-05,0.029851216357412207,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3580049318834549,0.0,0.0,0.1332108641600987
2023-01-14 23:00:00,0.17580340264650285,,,,9.836551814245475e-06,-0.006309747654871423,6.73583284029233e-05,0.01943239329658774,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3149416191053857,0.0,0.0,0.1253550760704116
2023-01-15 00:00:00,0.1714825816905212,,,,9.836551814245475e-06,-0.07221006850925071,6.73583284029233e-05,0.020594245939289064,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3022125051701211,0.0,0.0,0.11259307109101416
2023-01-15 01:00:00,0.16662165811504187,,,,9.836551814245475e-06,-0.16070984655370718,6.73583284029233e-05,0.022312888210102685,0.009245100604378475,0.0,0.016907145657350957,0.0,0.2929554275612952,0.0,0.0,0.11832523034032572
2023-01-15 02:00:00,0.17499324871725627,,,,9.836551814245475e-06,-0.10999393142614329,6.73583284029233e-05,0.019659771918117342,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3099586360497536,0.0,0.0,0.12516914289599834
2023-01-15 03:00:00,0.17445314609775858,,,,9.836551814245475e-06,-0.1507134461168869,6.73583284029233e-05,0.016839618737698313,0.009245100604378475,0.0,0.016907145657350957,0.0,0.2813821506059737,0.0,0.0,0.11172610750348486
2023-01-15 04:00:00,0.17229273561976777,,,,9.836551814245475e-06,-0.1455507481697696,6.73583284029233e-05,0.01489140360051524,0.009245100604378475,0.0,0.016907145657350957,0.0,0.2995095183681077,0.0,0.0,0.117917247475606
2023-01-15 05:00:00,0.18525519848771266,,,,9.836551814245475e-06,-0.17813180814767515,6.73583284029233e-05,0.01669206397329952,0.009245100604378475,0.0,0.016907145657350957,0.0,0.3204373018439683,0.0,0.0,0.14008091660150274
2023-01-15 06:00:00,0.18822576289495005,,,,9.836551814245475e-06,-0.18342533076428813,6.73583284029233e-05,0.016100424306192157,0.17698753137872603,0.0,0.32366916279287616,0.0,0.25729538107737593,0.0,0.0,0.12819161595213
2023-01-15 07:00:00,0.1936267890899271,,,,9.836551814245475e-06,-0.12821521829832194,6.73583284029233e-05,0.014505765069911362,0.11051083686901812,0.0004218791914802174,0.2016633817365545,0.0,0.28071585397750815,0.0,0.0,0.13320640533097608
2023-01-15 08:00:00,0.1911963273021874,,,,9.836551814245475e-06,-0.10756442650985282,6.73583284029233e-05,0.01515992431279206,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.2262083708620983,0.0,0.0,0.1134192363920715
2023-01-15 09:00:00,0.18768566027545233,,,,9.836551814245475e-06,-0.06765474679120607,6.73583284029233e-05,0.014237518638239528,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11879512529187679,0.0,0.0,0.10219970761228028
2023-01-15 10:00:00,0.17904401836348907,,,,9.836551814245475e-06,0.013834897276037147,6.73583284029233e-05,0.010863867196967976,0.002718729950346391,0.0021542767224521737,0.002749023823268785,0.0,0.11601707031198592,0.0,0.0,0.10199571617992044
